POINT_X,POINT_Y,SLOPE,TWI,ASPECT,ECA_SHALLOW,NDVI,CWSI
210044.0414,626247.4278,5.8993,5.7481,235,42.1034,0.48,NA
210025.0393,626247.367,2.5539,7.5617,301,28.7374,0.4049,NA
210031.9441,626247.0659,6.7164,5.5268,263,32.4717,0.456,0.9547
210020.1687,626246.7037,2.5466,7.094,299,30.4637,0.5029,1.1394
210014.2069,626246.4689,2.1667,8.6019,314,35.4526,0.3677,2.0712
210008.1488,626246.3975,2.1645,8.513,313,40.1129,0.4775,0.5765
210039.8037,626246.3155,6.3037,5.4786,240,40.7295,0.4955,NA
210033.2646,626246.3491,7.1064,5.4413,265,34.6481,0.483,1.188
210026.394,626246.6316,2.4852,7.5977,301,29.4283,0.4099,NA
210021.5156,626245.9727,2.6004,8.1314,299,30.366,0.4314,1.3078
210022.8624,626245.2414,2.6476,8.1816,299,30.2107,0.452,1.2215
210016.9177,626244.9973,2.3508,8.7789,310,33.5315,0.3938,1.1706
210009.5098,626245.6586,1.8265,7.1895,315,39.1001,0.4293,0.8733
210048.1017,626245.2236,5.8725,5.8408,253,46.0854,0.4326,0.8728
210034.5853,626245.6321,7.2677,5.3985,261,36.998,0.4988,0.7023
210027.7488,626245.8961,2.8744,7.3657,292,30.5722,0.4401,1.2115
210029.1035,626245.1607,3.2873,7.1323,292,31.6193,0.5633,NA
210010.8709,626244.9198,1.7945,7.3977,318,38.4618,0.4025,NA
210035.9059,626244.9153,7.1339,5.3814,257,38.6025,0.4805,NA
210042.4853,626244.8598,5.8118,6.208,243,44.9432,0.3295,NA
210024.2095,626244.5102,2.6025,8.2811,299,30.509,0.3713,NA
210018.2731,626244.2614,2.4707,8.6854,307,32.5018,0.4013,1.6411
210012.2319,626244.1809,1.9079,7.3827,315,37.2271,0.4641,NA
210005.7873,626244.2772,2.102,7.2332,311,40.5929,0.4204,NA
210037.2265,626244.1983,6.4734,5.7899,252,40.2134,0.5584,0.3879
210025.5563,626243.7791,2.5672,8.1396,301,31.2691,0.4308,1.105
210019.6285,626243.5257,2.5051,8.7639,307,31.7768,0.4573,1.7625
210013.5929,626243.442,2.0504,7.4229,312,36.0411,0.5241,NA
210007.127,626243.55,2.0134,7.2313,311,39.9044,0.444,1.3189
210008.4667,626242.8227,1.8668,7.0962,313,39.3523,0.454,NA
210045.1092,626243.4001,5.877,5.9203,254,47.751,0.459,1.0019
210038.547,626243.4814,5.8266,6.3692,248,42.5509,0.5618,NA
210031.813,626243.6898,4.8676,6.5109,275,35.4077,0.4577,NA
210033.1678,626242.9543,5.5561,6.2788,269,37.6239,0.5111,0.7294
210020.9839,626242.7898,2.575,8.8557,303,31.4446,0.4699,1.5393
210046.3086,626242.7491,6.0325,5.5849,258,48.2429,0.3371,NA
210039.8677,626242.7645,5.7339,6.4007,248,44.7198,0.5904,NA
210014.954,626242.7031,2.2472,7.185,311,34.7909,0.4214,1.2538
210034.5224,626242.219,5.7513,6.4094,260,39.9171,0.4087,1.0685
210028.2501,626242.3167,2.7768,7.8707,298,33.4692,0.5721,0.3599
210022.3393,626242.0541,2.6105,8.8316,303,31.5513,0.4584,1.5753
210016.315,626241.9643,2.4337,7.35,310,33.7019,0.4779,1.0584
210041.1883,626242.0476,5.6709,6.308,253,46.0554,0.5329,NA
210029.5969,626241.5854,2.7809,7.507,294,35.1892,0.5182,NA
210017.676,626241.2254,2.5864,7.2924,312,33.2691,0.4056,1.9271
210011.1459,626241.3682,1.9188,6.9869,317,37.2181,0.3886,2.0975
210004.6618,626241.4635,2.1125,7.4086,319,39.5956,0.4872,NA
210035.8789,626241.4825,5.505,6.5976,260,41.3647,0.5058,0.5619
210006.0088,626240.7321,2.2788,7.2323,321,39.1473,0.4529,1.5342
210037.0318,626240.8566,5.5866,6.5388,257,43.5699,0.4894,NA
210030.9437,626240.8543,3.5101,7.2162,282,37.1288,0.4692,0.806
210012.48560000001,626240.641,2.2669,6.6074,317,36.0425,0.4637,NA
210025.0501,626240.5823,2.6715,8.8207,305,32.765,0.387,NA
210019.037,626240.4866,2.6655,6.9619,314,32.6536,0.4973,NA
210020.3981,626239.7477,2.7936,6.6411,316,32.4334,0.473,NA
210013.8252,626239.9137,2.4324,6.5242000000000004,316,35.391,0.3951,NA
210007.356,626240.0008,2.1265,7.2313,322,38.4748,0.4766,NA
210032.2907,626240.1232,3.7155,7.1553,278,39.1911,0.4653,NA
210026.4056,626239.8466,2.6351,8.929,303,33.9665,0.4007,NA
210015.1649,626239.1865,2.9352,6.2013,318,34.3841,0.4188,NA
210008.7029,626239.2695,2.1708,7.1423,326,37.6139,0.4437,NA
210021.759,626239.0089,2.8094,7.2071,315,32.6448,0.5059,0.6788
210033.6376,626239.3919,4.4486,6.7373,272,40.4771,0.5049,NA
210040.8365,626238.7913,5.467,5.8031,260,48.5243,0.5006,0.758
210034.9844,626238.6607,4.5723,6.4016,272,42.5207,0.4049,NA
210027.7609,626239.1107,2.5506,9.0524,303,35.4811,0.3546,1.7746
210016.5045,626238.4592,3.1045,6.015,322,33.612,0.4289,NA
210029.1163,626238.375,2.6509,9.074,307,36.554,0.4731,1.2639
210023.1201,626238.27,2.933,6.7589,319,33.2809,0.4934,NA
210017.8442,626237.732,3.1836,5.8986,325,33.1625,0.3748,2.0591
210011.3971,626237.807,2.8041,6.7838,324,36.006100000000004,0.3978,2.5503
210005.0843,626237.7638,2.7469,6.5356,332,37.9926,0.4507,1.0095
210042.1563,626238.0747,5.6331,5.6044,260,50.0041,0.5684,0.4959
210035.983,626238.1188,4.7601,6.2337,269,43.324,0.4681,NA
210024.4812,626237.5312,3.0386,6.7628,323,33.9167,0.4227,2.1497
210037.1966,626237.46,4.6591,6.0116,267,45.2566,0.5292,0.2101
210019.1838,626237.0047,3.2346,5.9719,325,33.123,0.4803,1.6006
210012.7442,626237.0758,3.0393,6.1761,321,35.0552,0.3819,NA
210006.4464,626237.0244,2.5785,6.8316,333,37.4394,0.4246,NA
210031.852,626236.9448,3.095,8.4817,292,40.201,0.5298,NA
210014.0911,626236.3444,3.3127,5.9431,320,34.2457,0.4419,NA
210020.5234,626236.2775,3.5112,5.7729,327,33.2924,0.4806,1.1706
210039.5379,626236.1843,5.069,5.7249,259,47.9529,0.4705,0.6246
210021.8631,626235.5502,3.5571,5.6771,329,33.8518,0.4629,NA
210015.4383,626235.6132,3.3183,5.8032,321,33.8777,0.5149,1.6863
210033.386,626236.112,3.3693,8.3938,292,42.0405,0.4501,0.9255
210027.2137,626236.0477,3.1258,6.8062,324,36.5648,0.4624,0.8255
210028.477,626235.3619,3.2408,7.1015,328,38.1663,0.5197,0.5765
210023.2027,626234.823,3.5692,5.7314,331,34.7583,0.4701,1.4727
210016.7853,626234.8819,3.3352,5.7583,320,33.491,0.499,1.5679
210010.5324,626234.8063,2.7349,6.5703,324,35.353,0.3232,NA
210005.2418,626234.2897,2.4458,6.2572,331,36.9036,0.3996,NA
210035.9964,626234.6948,3.4036,7.5841,279,44.7388,0.4941,0.8238
210029.7462,626234.6729,3.2879,6.8667,330,39.1597,0.4605,0.8811
210018.1323,626234.1507,3.4825,5.7101,323,33.4396,0.5029,1.8507
210011.8944,626234.0668,2.9427,6.365,320,34.5858,0.4361,NA
210031.0824,626233.9474,3.3831,7.6055,332,40.7947,0.4972,0.4127
210024.5424,626234.0957,3.587,5.6747,331,35.463,0.451,NA
210019.4794,626233.4194,3.481,5.5993,322,33.7428,0.5396,NA
210025.882,626233.3685,3.608,5.6041,332,36.7574,0.4248,NA
210032.5757,626233.1368,3.0678,8.2177,324,42.3729,0.4801,0.4376
210020.8265,626232.6881,3.5011,5.5602,322,34.3882,0.5844,NA
210014.6184,626232.588,3.2813,6.065,314,33.7036,0.3561,NA
210033.8878,626232.4245,2.8747,8.1492,325,43.8479,0.5021,0.5032
210027.2217,626232.6412,3.5796,5.5614,332,38.1795,0.4752,1.1507
210022.1735,626231.9568,3.46,5.5373,325,34.9231,0.5582,1.3149
210015.9804,626231.8487,3.3795,5.9607,314,33.4967,0.3739,NA
210028.5613,626231.914,3.5322,5.6446,332,39.6408,0.5067,1.2206
210017.3424,626231.1092,3.4134,5.9215,316,33.5986,0.4277,NA
210035.2226,626231.6999,2.8079,8.025,326,44.5801,0.4928,1.1003
210029.9645,626231.1402,3.4862,5.6245,335,41.0646,0.3876,1.5228
210031.2886,626230.4213,3.2311,5.6873,337,41.8169,0.5296,NA
210024.8676,626230.4943,3.411,5.4774,327,36.9947,0.5077,NA
210018.7045,626230.3699,3.4066,5.8078,315,34.0125,0.4487,1.4626
210020.1437,626229.647,3.3444,5.8077,315,34.7151,0.4798,NA
210032.5786,626229.7211,3.0285,5.9205,341,42.9716,0.4533,NA
210026.2415,626229.7484,3.3326,5.461,326,38.3221,0.5129,NA
210022.7563,626228.2286,3.1353,5.7082,316,36.103,0.3153,2.6076
210029.0815,626228.2066,3.2794,5.4679,330,40.3887,0.5409,1.0096
210017.5147,626227.6271,3.2202,6.0624,312,33.8524,0.4249,NA
210030.4058,626227.4876,3.2735,5.4475,333,41.5941,0.5651,NA
210018.8783,626226.8868,3.2197,6.017,311,34.4497,0.3576,NA
210025.3617,626226.8142,3.1528,5.5718,315,37.9434,0.4303,0.5642
210026.5977,626226.1433,3.3866,5.4521,316,39.1376,0.4667,NA
210021.6863,626225.3951,3.1469,5.8711,314,36.251,0.4008,1.557
210023.0722,626224.6426,3.268,5.7211,316,36.8416,0.3792,NA
210024.3102,626223.9706,3.6665,5.6797,318,37.9196,0.471,NA
210026.7672,626222.6367,4.2254,5.1287,320,39.4973,0.4643,1.9604
209797.8512,626384.5706,7.2786,6.1111,236,28.161,0.4656,NA
209759.812,626384.6289,7.7682,6.3066,257,12.7751,0.355,2.3844
209772.722,626384.5519,7.9226,6.4348,237,15.5795,0.4801,NA
209823.085,626384.4123,6.372,4.9869,222,27.7145,0.3905,2.4609
209816.6433,626384.4958,6.8167,4.9858,235,27.9192,0.4182,1.9534
209810.7606,626384.1315,7.0219,5.8359,243,28.5259,0.3893,NA
209804.2384,626384.4125,7.2054,6.317,241,29.2134,0.3771,1.449
209792.3129,626383.9788,7.0895,6.0124,234,24.8844,0.4016,NA
209779.4446,626384.1989,7.8033,6.2846,237,16.919,0.4097,1.8571
209767.1334,626384.0649,7.2376,6.6243,238,14.2834,0.4413,1.3753
209786.309,626383.9038,7.8835,6.0723,237,20.3541,0.4487,0.9673
209824.4369,626383.6785,6.2233,5.3865,220,27.5918,0.3809,1.5556
209818.0109,626383.7534,6.9481,4.9276,232,27.8849,0.3945,2.2209
209805.599,626383.6739,7.2988,6.2415,242,29.1713,0.3459,NA
209799.1717,626383.8536,7.2074,6.1634,236,28.5938,0.507,0.7171
209774.0765,626383.8165,7.9249,6.404,237,15.691,0.4009,1.6861
209761.185,626383.8835,7.4509,6.3371,255,12.8738,0.3571,NA
209748.7832,626383.798,5.9706,6.9019,270,14.3984,0.4929,0.4033
209780.7945,626383.4659,7.8112,6.2445,236,17.1076,0.4193,NA
209755.5502,626383.5259,7.2694,6.4558,260,12.6077,0.459,NA
209742.9694,626383.5286,5.123,7.4229,273,16.6477,0.4437,0.7719
209812.1126,626383.3975,7.0663,5.4078,241,28.347,0.4094,NA
209800.4923,626383.1366,7.1423,6.3473,240,28.717,0.4851,0.557
209793.6874,626383.2326,6.9038,6.2273,236,25.1145,0.407,NA
209787.6701,626383.1649,7.7032,6.0436,236,21.0051,0.531,0.5413
209775.4312,626383.0812,7.9047,6.3368,237,15.6474,0.4076,1.2719
209768.4786,626383.3347,7.4208,6.5692,237,14.4149,0.4238,NA
209762.5581,626383.1382,6.6503,6.5518,247,13.1312,0.3068,NA
209750.1432,626383.0597,6.2749,6.8376,270,13.9035,0.5547,0.5179
209813.4647,626382.6636,6.9858,5.0123,239,28.2714,0.3638,1.646
209801.813,626382.4198,7.094,6.3809,242,28.9598,0.5271,NA
209795.0619,626382.4865,6.8224,6.4162,240,25.8821,0.4007,NA
209789.0313,626382.426,7.3762,6.1746,236,21.1466,0.5541,0.531
209782.1445,626382.7332,7.7778,6.2063,237,17.0603,0.4701,1.3531
209769.8236,626382.6044,7.3464,6.5867000000000004,237,14.7086,0.4015,1.5566
209763.9309,626382.393,6.3195,6.7007,243,13.3163,0.3954,1.9826
209756.8725,626382.808,7.8427,6.3735,257,12.3792,0.4827,0.8993
209744.3296,626382.7902,5.6893,7.2745,272,15.7831,0.4823,NA
209738.4106,626382.6279,3.9852,8.456,286,19.0899,0.551,0.5552
209827.1405,626382.2108,5.794,5.7159,218,27.246,0.242,NA
209820.7462,626382.2686,6.9085,5.0709,228,27.7282,0.4637,1.8532
209814.817,626381.9297,6.8953,4.9842,233,28.1213,0.3199,1.8514
209808.3199,626382.1968,6.9633,5.843,244,28.8731,0.3244,NA
209783.4944,626382.0003,7.8269,6.1315,237,17.3617,0.5372,NA
209776.7856,626382.3458,7.8922,6.3016,237,15.7164,0.5087,NA
209771.1689,626381.874,7.5406,6.5299,237,14.951,0.4336,NA
209758.1949,626382.0901,7.7608,6.3779,257,12.3912,0.4691,1.0675
209751.5033,626382.3214,5.9598,6.8518,269,13.225,0.5084,0.5725
209745.6899,626382.0517,5.9229,7.0285,273,15.272,0.6788,NA
209739.7579,626381.8964,4.3763,8.1818,283,18.1255,0.5593,NA
209803.1334,626381.7028,7.079,6.2673,243,29.0739,0.5197,0.958
209796.4363,626381.7403,6.8945,6.5423,240,26.5823,0.4146,1.301
209790.3923,626381.6871,7.2705,6.3691,237,21.9119,0.5218,0.5908
209828.4924,626381.4769,5.7443,5.8089,218,26.9457,0.2152,3.2973
209822.1138,626381.5261,6.553,5.2736,226,27.6123,0.4352,2.0081
209809.6805,626381.4581,6.8902,5.3051,242,28.7795,0.3425,1.381
209778.1402,626381.6106,7.9472,6.2815,236,15.78,0.5411,0.9537
209765.304,626381.6476,6.1653,6.8033,241,13.7493,0.2522,NA
209759.5172,626381.3722,7.5774,6.3947,255,12.5744,0.4525,0.6099
209752.8633,626381.583,5.683,6.915,267,12.6962,0.4363,NA
209747.05,626381.3133,5.6676,7.0894,272,14.4469,0.4242,NA
209823.4814,626380.7837,6.3059,5.5281,224,27.4497,0.3303,NA
209816.1689,626381.1958,6.9439,5.0497,228,27.9922,0.3222,1.9052
209804.454,626380.9859,7.1355,6.0559,244,29.0791,0.4686,NA
209797.8108,626380.9942,6.8504,6.5233,243,27.1833,0.4537,0.6778
209791.7535,626380.9481,6.8836,6.4438,240,22.7136,0.506,NA
209784.8443,626381.2676,7.8735,6.1351,237,17.7589,0.5025,0.8579
209779.4947,626380.8753,7.957,6.225,236,15.8618,0.4851,NA
209766.6769,626380.9022,6.4871,6.7684,240,14.2117,0.3116,NA
209754.2232,626380.8447,6.0966,6.8417,265,12.3803,0.4178,0.9765
209741.1052,626381.165,4.5855,8.1251,286,17.6279,0.5821,NA
209829.8441,626380.743,5.9213,5.8072,218,26.5866,0.1792,2.4911
209811.041,626380.7196,6.8308,5.0505,240,28.5867,0.4784,NA
209817.5209,626380.4616,7.005,5.2232,229,27.8738,0.3399,NA
209805.7747,626380.2689,7.1516,5.6879,244,29.0122,0.4512,NA
209799.1852,626380.248,6.8375,6.4699,244,27.664,0.4722,NA
209793.1146,626380.2093,6.755,6.5941,243,23.5143,0.5303,0.673
209786.1942,626380.5347,7.877,6.2769,238,18.2478,0.333,1.0127
209760.8397,626380.6544,6.8859,6.5622,249,12.7822,0.4211,1.0286
209748.4102,626380.5749,5.7275,7.1592,272,13.7074,0.4381,0.6295
209742.4525,626380.4336,4.9136,7.9418,285,16.6614,0.5624,NA
209824.849,626380.0412,5.8479,5.6452,220,27.319,0.4538,1.5953
209818.8731,626379.7277,6.9112,5.2963,230,27.7513,0.4291,NA
209812.4016,626379.9809,6.8526,5.0198,232,28.4079,0.3772,1.4206
209768.0498,626380.1569,6.4258,6.7514,241,14.652,0.3604,2.4176
209762.1621,626379.9364,6.5361,6.6566,246,13.2755,0.5265,NA
209755.5832,626380.1063,6.2573,6.7249,264,12.3224,0.5604,NA
209743.7998,626379.7022,4.9773,7.9765,285,15.7306,0.5837,0.4909
209832.5478,626379.2753,5.9824,5.6843,220,25.9377,0.2399,2.4442
209826.2166,626379.2988,5.7401,5.7916,219,27.068,0.4242,NA
209813.7621,626379.2423,6.8922,5.1757,228,28.2511,0.4247,NA
209807.0952,626379.5521,7.1048,5.306,243,28.9236,0.3785,1.5741
209800.5596,626379.502,6.9174,6.1773,245,27.709,0.4758,NA
209794.4756,626379.4703,6.7307,6.542,245,23.6625,0.4088,1.4981
209782.2037,626379.4046,7.8986,6.2446,237,15.9586,0.5102,NA
209769.4226,626379.4114,6.4391,6.7259,240,15.0246,0.2376,NA
209756.9433,626379.3682,6.6198,6.9513,260,12.4599,0.4405,0.5038
209751.1306,626379.098,5.7476,7.2258,270,12.7413,0.3843,NA
209820.2249,626378.9939,6.7843,5.3245,229,27.6783,0.3463,1.7381
209808.4158,626378.8351,7.0361,5.0617,239,28.8089,0.4667,NA
209801.934,626378.7558,6.9397,5.8865,245,28.0226,0.4843,NA
209795.8368,626378.7315,6.6198,6.4501,244,24.3959,0.4368,0.7809
209788.8941,626379.069,7.7005,6.4121,241,18.9031,0.4661,NA
209783.5583,626378.6692,7.8622,6.3683,237,16.1625,0.477,NA
209770.7957,626378.6663,6.3833,6.6938,241,15.2675,0.3003,3.2057
209745.1471,626378.9708,5.3552,7.8207,279,14.8706,0.3955,NA
209833.8997,626378.5414,6.0032,5.6267,221,25.5187,0.2649,2.8443
209821.5768,626378.2596,6.6549,5.5458,228,27.5151,0.407,NA
209815.1226,626378.5037,6.9721,5.3746,228,28.1138,0.4041,1.6843
209809.7364,626378.1183,6.9326,5.0181,233,28.6936,0.3617,NA
209803.3086,626378.0097,6.9389,5.7461,246,28.2423,0.4831,1.238
209777.8948,626378.2229,7.7149,6.3404,237,15.277,0.4634,1.3717
209764.8068,626378.5007,5.7262,6.9892,244,14.5355,0.4177,NA
209752.4909,626378.3596,5.4116,7.4935,271,12.6163,0.4424,NA
209835.2515,626377.8076,6.034,5.5649,221,25.1117,0.2315,NA
209816.4831,626377.7652,7.0181,5.4469,230,28.0658,0.3995,1.6852
209797.1979,626377.9925,6.6286,6.3936,245,25.0624,0.417,NA
209791.5939,626377.6034,7.8947,6.3478,241,20.7298,0.3768,NA
209784.9128,626377.9339,7.9163,6.4038,238,16.4363,0.525,NA
209772.1686,626377.9208,6.7243,6.5952,241,15.4855,0.2747,2.6562
209766.1292,626377.7829,5.7992,7.0136,244,15.0255,0.5223,NA
209759.6632,626377.8915,6.4893,6.955,256,13.5362,0.5092,NA
209753.8511,626377.6213,5.516,7.6036,273,12.6118,0.4177,0.9911
209741.3687,626377.5922,4.6526,8.3807,293,17.2054,0.5081,NA
209822.9291,626377.5256,6.3074,5.6365,225,27.3137,0.4173,1.6643
209779.2398,626377.4925,7.8548,6.3822,237,15.2546,0.4619,NA
209836.6033,626377.0737,6.1548,5.5689,222,24.7317,0.1712,3.597
209811.057,626377.4012,6.9233,5.1853,228,28.6524,0.3718,NA
209804.683,626377.2635,6.7795,5.2666,244,28.3969,0.3758,NA
209798.5591,626377.2537,6.7951,6.0805,244,25.6559,0.4741,0.9121
209786.2672,626377.1984,8.0226,6.4077,238,16.7753,0.5063,0.6056
209773.5414,626377.1756,7.022,6.5286,240,15.5891,0.3005,NA
209767.4515,626377.0649,5.8666,6.893,245,15.6125,0.4546,0.781
209761.0233,626377.1531,5.8159,7.1868,256,14.3665,0.5314,NA
209824.2813,626376.7919,6.1588,5.7234,222,27.1092,0.4539,0.9526
209812.3776,626376.6845,6.9542,5.4434,227,28.576,0.4066,1.4979
209806.0574,626376.5174,6.5606,5.0845,239,28.5183,0.3477,1.5493
209799.9201,626376.5147,6.8874,5.7971,245,26.1806,0.4531,0.8866
209792.9437,626376.8706,7.293,6.3549,243,20.8119,0.4493,NA
209780.585,626376.7623,7.8782,6.3888,238,15.2291,0.4119,NA
209755.2113,626376.8829,5.6558,7.5717,273,12.9363,0.5078,0.6513
209742.7104,626376.8639,4.6924,8.3835,292,16.2451,0.5938,NA
209787.6218,626376.4633,8.1055,6.402,238,16.7926,0.4595,0.7347
209774.9144,626376.4302,6.8235,6.6332,241,15.5941,0.3308,NA
209762.3833,626376.4149,5.3281,7.3476,258,15.078,0.3812,NA
209737.1376,626376.4538,3.8993,8.2848,292,21.0636,0.4611,1.4673
209837.9552,626376.3398,6.0993,5.5841,225,24.3875,0.2631,2.4877
209825.6332,626376.0577,5.9303,5.8662,220,26.9542,0.5041,NA
209819.2041,626376.2881,6.9851,5.4786,228,27.7928,0.4598,0.8983
209781.9302,626376.0321,7.9548,6.3989,237,15.3172,0.4503,0.8187
209768.774,626376.3471,5.7483,6.9228,246,16.0687,0.4614,NA
209756.5714,626376.1444,5.6756,7.497,276,13.5863,0.515,0.5256
209744.0522,626376.1354,4.711,8.3363,293,15.8508,0.6314,0.3514
209813.6981,626375.9675,6.9295,5.5571,228,28.5117,0.345,1.7584
209839.307,626375.6059,6.2425,5.5684,225,24.2219,0.1055,3.4542
209833.0548,626375.5866,6.0606,5.7749,221,25.4679,0.3817,2.1599
209820.5647,626375.5493,7.002,5.5868,227,27.6206,0.6078,NA
209807.4319,626375.7712,6.5325,5.2193,229,28.5296,0.373,NA
209795.6437,626375.4049,6.9509,6.0039,243,22.1864,0.4806,1.2625
209788.9763,626375.7278,8.2883,6.3681,239,17.1921,0.4566,0.4728
209776.2874,626375.685,6.7581,6.7314,242,15.525,0.375,2.6437
209770.0963,626375.6292,5.5808,7.034,247,16.422,0.4272,NA
209763.7432,626375.6765,4.8931,7.3748,256,16.0144,0.4484,0.8366
209757.9317,626375.406,5.4553,7.5295,273,14.5157,0.5232,1.009
209745.3939,626375.4071,4.7601,8.2773,292,15.0947,0.5524,NA
209826.9851,626375.3239,5.7351,5.9327,217,26.6581,0.3777,NA
209783.2755,626375.3017,7.956,6.4752,237,15.3835,0.3838,NA
209840.6588,626374.8721,6.3809,5.4905,225,23.9377,0.1709,NA
209834.4223,626374.8442,6.1678,5.6818,224,25.1124,0.3317,NA
209821.9253,626374.8109,6.9032,5.6183,225,27.4112,0.5321,1.0442
209815.0189,626375.2506,6.9359,5.5644,231,28.5365,0.3189,1.6036
209808.8063,626375.0251,6.6923,5.3116,227,28.6814,0.4659,NA
209802.6424,626375.0369,6.9231,5.1722,246,26.7051,0.4902,0.678
209790.3309,626374.9925,8.3459,6.3015,240,17.6362,0.4582,NA
209777.6603,626374.9396,6.9454,6.6358,240,15.5238,0.3546,2.0102
209771.4187,626374.9113,5.8022,6.9733,246,16.6143,0.4215,NA
209739.7915,626375.0131,4.5298,8.1821,292,18.9398,0.4472,1.2405
209828.3371,626374.5899,5.6848,5.9491,217,26.3361,0.3703,1.6589
209816.3395,626374.5337,6.982,5.4906,229,28.3465,0.3972,NA
209796.9936,626374.672,6.9335,5.7819,242,22.8658,0.4526,NA
209784.6206,626374.5715,7.8958,6.5053,238,15.4934,0.4102,NA
209759.292,626374.6676,5.1641,7.5997,272,15.3836,0.4216,1.0814
209746.7357,626374.6787,4.786,8.2189,291,14.5628,0.6115,0.2527
209810.1808,626374.2789,6.895,5.5895,226,28.8435,0.3749,NA
209842.0106,626374.1382,6.2972,5.4672,224,23.6848,0.253,2.5266
209835.79,626374.1017,6.1241,5.6662,224,24.7776,0.2152,NA
209829.6892,626373.8559,5.7131,5.9291,218,26.0006,0.3702,1.3042
209823.2857,626374.0724,6.6986,5.7009,224,27.3029,0.4705,1.1391
209817.6601,626373.8167,7.0205,5.5463,227,28.2411,0.2706,2.2169
209798.3434,626373.9392,6.8449,5.7036,243,23.5532,0.497,NA
209791.6853,626374.2571,8.2531,6.0719,242,18.1253,0.4574,NA
209785.9658,626373.8413,7.9246,6.4814,240,15.4647,0.4195,1.2484
209772.7411,626374.1934,5.7434,7.089,250,16.642,0.3428,NA
209766.4633,626374.1999,5.0835,7.3798,252,17.5264,0.3724,0.976
209760.6522,626373.9292,4.8617,7.6238,268,16.597,0.4522,0.124
209748.0776,626373.9502,4.9715,8.1489,286,14.3358,0.5382,0.9304
209735.9443,626373.663,3.8527,8.1223,286,22.511,0.4763,NA
209843.3625,626373.4044,6.4261,5.538,223,23.4577,0.2451,NA
209837.1576,626373.3594,6.1689,5.6202,225,24.4656,0.289,2.3188
209824.6462,626373.3336,6.4191,5.8671,222,27.0321,0.4511,1.4012
209811.5551,626373.5328,7.0169,5.6754,227,29.0074,0.2915,NA
209793.04,626373.5218,8.1611,5.8832,242,18.6651,0.4049,0.9225
209774.0636,626373.4755,5.6093,7.1861,253,16.5365,0.3649,1.76
209767.8234,626373.4617,5.0214,7.5979,255,17.9688,0.402,NA
209799.6934,626373.2064,7.0459,5.2851,244,23.6455,0.4336,1.2193
209749.4193,626373.2218,4.9612,8.0586,286,14.5541,0.6542,0.0611
209831.0412,626373.1218,5.7498,5.9242,219,25.8155,0.3596,1.3259
209818.9807,626373.0999,7.0217,5.6403,226,28.0976,0.4846,1.1487
209787.311,626373.1111,8.0433,6.484,240,15.6146,0.4229,1.0502
209762.0123,626373.1907,4.4895,7.7679,268,17.7939,0.4684,0.6138
209755.9256,626373.1196,5.4974,7.5667,275,15.731,0.4421,NA
209844.7143,626372.6704,6.3583,5.5484,224,23.3462,0.1067,3.8974
209838.5251,626372.6168,6.1392,5.5586,224,24.3114,0.2914,2.7497
209826.0068,626372.5951,5.9599,5.8796,219,26.7306,0.3981,NA
209806.7257,626372.8201,5.8792,5.4739,226,28.239,0.43120000000000003,NA
209781.7792,626372.7036,6.6687,6.9484,246,15.1127,0.3602,1.6111
209775.3858,626372.7576,5.5396,7.3349,254,16.5625,0.5142,NA
209769.1834,626372.7233,4.9886,7.7187,261,18.3573,0.482,NA
209743.7723,626372.852,4.672,8.2324,290,16.8564,0.5465,0.3856
209737.2702,626372.9433,4.3718,8.0766,287,22.102,0.5226,0.8819
209832.3933,626372.3881,5.9133,5.9009,219,25.4842,0.3623,NA
209820.3013,626372.3829,7.0594,5.7268,225,28.0739,0.42,1.655
209801.0434,626372.4734,7.1325,5.1139,243,24.4194,0.3807,NA
209788.6561,626372.3807,7.9545,6.2324,243,15.8125,0.451,NA
209763.3725,626372.4523,4.0949,7.991,267,18.8475,0.5284,NA
209738.596,626372.2235,4.596,8.0038,286,20.8551,0.5364,0.725
209745.0992,626372.1316,4.6478,8.2839,291,16.3743,0.5697,0.647
209839.8928,626371.8744,6.1656,5.5689,223,24.0287,0.3267,2.2112
209827.3674,626371.8565,5.8924,5.9421,217,26.4086,0.3966,1.2016
209814.3041,626372.0405,7.2963,5.5324,228,29.271,0.3648,1.2829
209808.0869,626372.0812,5.9544,5.7829,225,28.5258,0.4308,NA
209795.749,626372.0512,7.5823,5.5368,241,19.3425,0.4604,0.5196
209783.152,626371.9583,7.0874,6.869,244,15,0.453,1.243
209776.7083,626372.0397,5.568,7.2352,253,16.315,0.5091,NA
209770.5433,626371.985,5.0997,7.5823,260,18.4033,0.428,NA
209732.5877,626372.0967,3.0642,8.167,284,25.455,0.4615,1.2248000000000001
209833.7454,626371.6538,6.2467,5.7976,222,25.1614,0.3736,1.2656
209802.3932,626371.7407,6.8147,5.1459,238,25.2681,0.4118,NA
209790.0013,626371.6505,7.9823,6.0654,245,16.0668,0.4501,NA
209764.7328,626371.7139,4.0176,8.086,266,19.6883,0.4516,NA
209758.6203,626371.6567,4.9998,7.7789,271,18.3807,0.3596,NA
209752.1028,626371.765,5.222,8.027,283,15.9018,0.5033,0.296
209739.9218,626371.504,4.7711,7.9397,286,19.8488,0.5978,NA
209841.2603,626371.132,6.1315,5.5992,222,23.7579,0.3385,NA
